user_id,event_date,event_type,event_month,event_timestamp,cohort_month
u0021,2023-05-24,feature_use,2023-05,2023-05-24,2023-05
u0021,2023-05-25,feature_use,2023-05,2023-05-25,2023-05
u0021,2023-05-25,login,2023-05,2023-05-25,2023-05
u0021,2023-05-30,invite_sent,2023-05,2023-05-30,2023-05
u0021,2023-06-04,export,2023-06,2023-06-04,2023-05
u0021,2023-06-05,feature_use,2023-06,2023-06-05,2023-05
u0021,2023-06-08,login,2023-06,2023-06-08,2023-05
u0021,2023-06-10,support_ticket,2023-06,2023-06-10,2023-05
u0021,2023-06-13,export,2023-06,2023-06-13,2023-05
u0021,2023-06-16,export,2023-06,2023-06-16,2023-05
u0021,2023-06-17,export,2023-06,2023-06-17,2023-05
u0021,2023-06-19,login,2023-06,2023-06-19,2023-05
u0021,2023-06-23,feature_use,2023-06,2023-06-23,2023-05
u0021,2023-06-25,feature_use,2023-06,2023-06-25,2023-05
u0021,2023-06-27,login,2023-06,2023-06-27,2023-05
u0021,2023-06-28,login,2023-06,2023-06-28,2023-05
u0021,2023-07-01,login,2023-07,2023-07-01,2023-05
u0021,2023-07-02,feature_use,2023-07,2023-07-02,2023-05
u0021,2023-07-03,login,2023-07,2023-07-03,2023-05
u0021,2023-07-05,upgrade,2023-07,2023-07-05,2023-05
u0021,2023-07-07,export,2023-07,2023-07-07,2023-05
u0021,2023-07-09,login,2023-07,2023-07-09,2023-05
u0021,2023-07-10,support_ticket,2023-07,2023-07-10,2023-05
u0022,2023-06-18,signup,2023-06,2023-06-18,2023-06
u0022,2023-06-21,invite_sent,2023-06,2023-06-21,2023-06
u0022,2023-06-28,feature_use,2023-06,2023-06-28,2023-06
u0022,2023-06-30,login,2023-06,2023-06-30,2023-06
u0022,2023-07-03,login,2023-07,2023-07-03,2023-06
u0022,2023-07-09,feature_use,2023-07,2023-07-09,2023-06
u0022,2023-07-12,feature_use,2023-07,2023-07-12,2023-06
u0022,2023-07-14,support_ticket,2023-07,2023-07-14,2023-06
u0022,2023-07-14,feature_use,2023-07,2023-07-14,2023-06
u0022,2023-08-04,login,2023-08,2023-08-04,2023-06
u0022,2023-08-18,feature_use,2023-08,2023-08-18,2023-06
u0022,2023-08-19,feature_use,2023-08,2023-08-19,2023-06
u0022,2023-08-20,feature_use,2023-08,2023-08-20,2023-06
u0022,2023-08-31,churned,2023-08,2023-08-31,2023-06
u0022,2023-09-03,invite_sent,2023-09,2023-09-03,2023-06
u0022,2023-09-08,feature_use,2023-09,2023-09-08,2023-06
u0022,2023-09-22,feature_use,2023-09,2023-09-22,2023-06
u0022,2023-09-24,feature_use,2023-09,2023-09-24,2023-06
u0022,2023-10-05,upgrade,2023-10,2023-10-05,2023-06
u0022,2023-10-10,invite_sent,2023-10,2023-10-10,2023-06
u0022,2023-10-14,login,2023-10,2023-10-14,2023-06
u0022,2023-10-15,feature_use,2023-10,2023-10-15,2023-06
u0022,2023-10-16,invite_sent,2023-10,2023-10-16,2023-06
u0022,2023-10-21,export,2023-10,2023-10-21,2023-06
u0022,2023-11-05,login,2023-11,2023-11-05,2023-06
u0022,2023-11-10,feature_use,2023-11,2023-11-10,2023-06
u0022,2023-11-15,login,2023-11,2023-11-15,2023-06
u0022,2023-11-16,login,2023-11,2023-11-16,2023-06
u0023,2023-08-22,signup,2023-08,2023-08-22,2023-08
u0023,2023-08-26,invite_sent,2023-08,2023-08-26,2023-08
u0023,2023-08-29,invite_sent,2023-08,2023-08-29,2023-08
u0023,2023-08-31,login,2023-08,2023-08-31,2023-08
u0023,2023-08-31,support_ticket,2023-08,2023-08-31,2023-08
u0023,2023-09-04,feature_use,2023-09,2023-09-04,2023-08
u0023,2023-09-06,feature_use,2023-09,2023-09-06,2023-08
u0023,2023-09-07,feature_use,2023-09,2023-09-07,2023-08
u0023,2023-09-08,invite_sent,2023-09,2023-09-08,2023-08
u0023,2023-09-09,login,2023-09,2023-09-09,2023-08
u0023,2023-09-09,export,2023-09,2023-09-09,2023-08
u0023,2023-09-10,support_ticket,2023-09,2023-09-10,2023-08
u0023,2023-09-10,login,2023-09,2023-09-10,2023-08
u0023,2023-09-14,feature_use,2023-09,2023-09-14,2023-08
u0023,2023-09-14,login,2023-09,2023-09-14,2023-08
u0023,2023-09-15,feature_use,2023-09,2023-09-15,2023-08
u0023,2023-09-18,login,2023-09,2023-09-18,2023-08
u0023,2023-09-29,login,2023-09,2023-09-29,2023-08
u0023,2023-10-03,login,2023-10,2023-10-03,2023-08
u0023,2023-10-05,support_ticket,2023-10,2023-10-05,2023-08
u0023,2023-10-06,login,2023-10,2023-10-06,2023-08
u0023,2023-10-09,feature_use,2023-10,2023-10-09,2023-08
u0023,2023-10-11,feature_use,2023-10,2023-10-11,2023-08
u0023,2023-10-12,feature_use,2023-10,2023-10-12,2023-08
u0023,2023-10-15,feature_use,2023-10,2023-10-15,2023-08
u0023,2023-10-15,login,2023-10,2023-10-15,2023-08
u0023,2023-10-16,feature_use,2023-10,2023-10-16,2023-08
u0024,2023-09-04,signup,2023-09,2023-09-04,2023-09
u0024,2023-09-09,login,2023-09,2023-09-09,2023-09
u0024,2023-09-14,login,2023-09,2023-09-14,2023-09
u0024,2023-09-17,export,2023-09,2023-09-17,2023-09
u0024,2023-09-19,feature_use,2023-09,2023-09-19,2023-09
u0024,2023-09-19,login,2023-09,2023-09-19,2023-09
u0024,2023-09-20,feature_use,2023-09,2023-09-20,2023-09
u0024,2023-09-22,feature_use,2023-09,2023-09-22,2023-09
u0024,2023-09-24,export,2023-09,2023-09-24,2023-09
u0024,2023-10-03,export,2023-10,2023-10-03,2023-09
u0024,2023-10-03,feature_use,2023-10,2023-10-03,2023-09
u0024,2023-10-04,feature_use,2023-10,2023-10-04,2023-09
u0024,2023-10-05,export,2023-10,2023-10-05,2023-09
u0024,2023-10-08,feature_use,2023-10,2023-10-08,2023-09
u0024,2023-10-13,feature_use,2023-10,2023-10-13,2023-09
u0024,2023-10-16,invite_sent,2023-10,2023-10-16,2023-09
u0024,2023-10-21,login,2023-10,2023-10-21,2023-09
u0024,2023-10-22,login,2023-10,2023-10-22,2023-09
u0024,2023-10-22,feature_use,2023-10,2023-10-22,2023-09
u0024,2023-10-25,churned,2023-10,2023-10-25,2023-09
u0024,2023-10-25,login,2023-10,2023-10-25,2023-09
u0024,2023-10-27,invite_sent,2023-10,2023-10-27,2023-09
u0024,2023-10-28,feature_use,2023-10,2023-10-28,2023-09
u0024,2023-11-03,invite_sent,2023-11,2023-11-03,2023-09
u0024,2023-11-07,login,2023-11,2023-11-07,2023-09
u0025,2023-05-24,signup,2023-05,2023-05-24,2023-05
u0025,2023-05-25,login,2023-05,2023-05-25,2023-05
u0025,2023-05-28,churned,2023-05,2023-05-28,2023-05
u0025,2023-05-28,invite_sent,2023-05,2023-05-28,2023-05
u0025,2023-05-29,support_ticket,2023-05,2023-05-29,2023-05
u0025,2023-05-31,login,2023-05,2023-05-31,2023-05
u0025,2023-06-01,export,2023-06,2023-06-01,2023-05
u0025,2023-06-04,login,2023-06,2023-06-04,2023-05
u0025,2023-06-05,feature_use,2023-06,2023-06-05,2023-05
u0025,2023-06-06,login,2023-06,2023-06-06,2023-05
u0025,2023-06-08,feature_use,2023-06,2023-06-08,2023-05
u0025,2023-06-12,login,2023-06,2023-06-12,2023-05
u0025,2023-06-14,login,2023-06,2023-06-14,2023-05
u0025,2023-06-14,feature_use,2023-06,2023-06-14,2023-05
u0025,2023-06-15,login,2023-06,2023-06-15,2023-05
u0025,2023-06-18,feature_use,2023-06,2023-06-18,2023-05
u0025,2023-06-20,feature_use,2023-06,2023-06-20,2023-05
u0026,2023-04-30,signup,2023-04,2023-04-30,2023-04
u0026,2023-05-19,churned,2023-05,2023-05-19,2023-04
u0026,2023-06-02,support_ticket,2023-06,2023-06-02,2023-04
u0026,2023-06-05,export,2023-06,2023-06-05,2023-04
u0027,2023-02-26,signup,2023-02,2023-02-26,2023-02
u0027,2023-02-27,login,2023-02,2023-02-27,2023-02
u0027,2023-02-28,login,2023-02,2023-02-28,2023-02
u0027,2023-03-01,upgrade,2023-03,2023-03-01,2023-02
u0027,2023-03-02,login,2023-03,2023-03-02,2023-02
u0027,2023-03-03,feature_use,2023-03,2023-03-03,2023-02
u0027,2023-03-05,feature_use,2023-03,2023-03-05,2023-02
u0027,2023-03-13,invite_sent,2023-03,2023-03-13,2023-02
u0027,2023-03-14,feature_use,2023-03,2023-03-14,2023-02
u0027,2023-03-22,feature_use,2023-03,2023-03-22,2023-02
u0027,2023-03-25,feature_use,2023-03,2023-03-25,2023-02
u0027,2023-04-10,feature_use,2023-04,2023-04-10,2023-02
u0028,2023-08-23,signup,2023-08,2023-08-23,2023-08
u0028,2023-08-29,login,2023-08,2023-08-29,2023-08
u0028,2023-09-02,login,2023-09,2023-09-02,2023-08
u0028,2023-09-20,upgrade,2023-09,2023-09-20,2023-08
u0028,2023-09-21,login,2023-09,2023-09-21,2023-08
u0028,2023-09-23,export,2023-09,2023-09-23,2023-08
u0028,2023-09-24,upgrade,2023-09,2023-09-24,2023-08
u0029,2023-05-21,signup,2023-05,2023-05-21,2023-05
u0029,2023-06-04,churned,2023-06,2023-06-04,2023-05
u0029,2023-06-08,login,2023-06,2023-06-08,2023-05
u0029,2023-06-12,login,2023-06,2023-06-12,2023-05
u0029,2023-06-15,login,2023-06,2023-06-15,2023-05
u0029,2023-06-15,support_ticket,2023-06,2023-06-15,2023-05
u0029,2023-06-17,feature_use,2023-06,2023-06-17,2023-05
u0029,2023-06-18,login,2023-06,2023-06-18,2023-05
u0029,2023-06-20,export,2023-06,2023-06-20,2023-05
u0029,2023-07-07,login,2023-07,2023-07-07,2023-05
u0029,2023-07-15,login,2023-07,2023-07-15,2023-05
u0029,2023-07-16,feature_use,2023-07,2023-07-16,2023-05
u0029,2023-07-19,feature_use,2023-07,2023-07-19,2023-05
u0029,2023-08-01,feature_use,2023-08,2023-08-01,2023-05
u0029,2023-08-09,invite_sent,2023-08,2023-08-09,2023-05
u0029,2023-08-10,feature_use,2023-08,2023-08-10,2023-05
u0029,2023-08-13,feature_use,2023-08,2023-08-13,2023-05
u0029,2023-08-20,export,2023-08,2023-08-20,2023-05
u0029,2023-08-25,invite_sent,2023-08,2023-08-25,2023-05
u0029,2023-08-25,support_ticket,2023-08,2023-08-25,2023-05
u0029,2023-09-07,export,2023-09,2023-09-07,2023-05
u0029,2023-09-08,export,2023-09,2023-09-08,2023-05
u0029,2023-09-09,login,2023-09,2023-09-09,2023-05
u0029,2023-09-15,feature_use,2023-09,2023-09-15,2023-05
u0029,2023-09-22,login,2023-09,2023-09-22,2023-05
u0029,2023-10-10,upgrade,2023-10,2023-10-10,2023-05
u0029,2023-10-11,login,2023-10,2023-10-11,2023-05
u0029,2023-10-12,feature_use,2023-10,2023-10-12,2023-05
u0029,2023-10-21,feature_use,2023-10,2023-10-21,2023-05
u0029,2023-10-22,login,2023-10,2023-10-22,2023-05
u0029,2023-10-24,invite_sent,2023-10,2023-10-24,2023-05
u0029,2023-10-28,feature_use,2023-10,2023-10-28,2023-05
u0029,2023-11-02,feature_use,2023-11,2023-11-02,2023-05
u0029,2023-11-04,export,2023-11,2023-11-04,2023-05
u0029,2023-11-09,login,2023-11,2023-11-09,2023-05
u0029,2023-11-13,invite_sent,2023-11,2023-11-13,2023-05
u0029,2023-11-15,login,2023-11,2023-11-15,2023-05
u0030,2023-06-29,signup,2023-06,2023-06-29,2023-06
u0030,2023-07-03,feature_use,2023-07,2023-07-03,2023-06
u0030,2023-07-04,login,2023-07,2023-07-04,2023-06
u0030,2023-07-05,support_ticket,2023-07,2023-07-05,2023-06
u0030,2023-07-10,support_ticket,2023-07,2023-07-10,2023-06
u0030,2023-07-13,feature_use,2023-07,2023-07-13,2023-06
u0030,2023-07-20,support_ticket,2023-07,2023-07-20,2023-06
u0030,2023-07-23,login,2023-07,2023-07-23,2023-06
u0030,2023-07-29,login,2023-07,2023-07-29,2023-06
u0030,2023-08-05,feature_use,2023-08,2023-08-05,2023-06
u0030,2023-08-09,churned,2023-08,2023-08-09,2023-06
u0030,2023-08-25,login,2023-08,2023-08-25,2023-06
u0031,2023-05-20,signup,2023-05,2023-05-20,2023-05
u0031,2023-05-22,feature_use,2023-05,2023-05-22,2023-05
u0031,2023-05-31,feature_use,2023-05,2023-05-31,2023-05
u0031,2023-06-04,login,2023-06,2023-06-04,2023-05
u0031,2023-06-17,login,2023-06,2023-06-17,2023-05
u0031,2023-06-18,login,2023-06,2023-06-18,2023-05
u0031,2023-06-19,login,2023-06,2023-06-19,2023-05
u0031,2023-06-19,feature_use,2023-06,2023-06-19,2023-05
u0031,2023-06-25,support_ticket,2023-06,2023-06-25,2023-05
u0031,2023-06-27,login,2023-06,2023-06-27,2023-05
u0031,2023-07-03,login,2023-07,2023-07-03,2023-05
u0031,2023-07-09,invite_sent,2023-07,2023-07-09,2023-05
u0031,2023-07-15,support_ticket,2023-07,2023-07-15,2023-05
u0031,2023-07-18,feature_use,2023-07,2023-07-18,2023-05
u0031,2023-08-03,login,2023-08,2023-08-03,2023-05
u0031,2023-08-06,invite_sent,2023-08,2023-08-06,2023-05
u0031,2023-08-07,login,2023-08,2023-08-07,2023-05
u0031,2023-08-09,feature_use,2023-08,2023-08-09,2023-05
u0031,2023-08-12,login,2023-08,2023-08-12,2023-05
u0031,2023-08-15,login,2023-08,2023-08-15,2023-05
u0031,2023-08-18,login,2023-08,2023-08-18,2023-05
u0031,2023-08-19,login,2023-08,2023-08-19,2023-05
u0031,2023-08-21,login,2023-08,2023-08-21,2023-05
u0031,2023-08-26,feature_use,2023-08,2023-08-26,2023-05
u0031,2023-08-30,churned,2023-08,2023-08-30,2023-05
u0031,2023-08-30,export,2023-08,2023-08-30,2023-05
u0031,2023-08-31,feature_use,2023-08,2023-08-31,2023-05
u0031,2023-09-01,upgrade,2023-09,2023-09-01,2023-05
u0031,2023-09-01,login,2023-09,2023-09-01,2023-05
u0031,2023-09-04,login,2023-09,2023-09-04,2023-05
u0031,2023-09-08,login,2023-09,2023-09-08,2023-05
u0031,2023-09-11,feature_use,2023-09,2023-09-11,2023-05
u0031,2023-09-15,invite_sent,2023-09,2023-09-15,2023-05
u0031,2023-09-15,export,2023-09,2023-09-15,2023-05
u0031,2023-09-22,feature_use,2023-09,2023-09-22,2023-05
u0032,2023-03-16,signup,2023-03,2023-03-16,2023-03
u0032,2023-03-18,login,2023-03,2023-03-18,2023-03
u0032,2023-03-19,login,2023-03,2023-03-19,2023-03
u0032,2023-03-19,feature_use,2023-03,2023-03-19,2023-03
u0032,2023-03-26,support_ticket,2023-03,2023-03-26,2023-03
u0032,2023-03-27,export,2023-03,2023-03-27,2023-03
u0032,2023-03-27,login,2023-03,2023-03-27,2023-03
u0032,2023-03-28,export,2023-03,2023-03-28,2023-03
u0032,2023-03-31,feature_use,2023-03,2023-03-31,2023-03
u0032,2023-03-31,login,2023-03,2023-03-31,2023-03
u0032,2023-04-01,feature_use,2023-04,2023-04-01,2023-03
u0033,2023-02-16,signup,2023-02,2023-02-16,2023-02
u0033,2023-02-26,login,2023-02,2023-02-26,2023-02
u0033,2023-03-10,feature_use,2023-03,2023-03-10,2023-02
u0033,2023-03-15,support_ticket,2023-03,2023-03-15,2023-02
u0033,2023-03-20,feature_use,2023-03,2023-03-20,2023-02
u0033,2023-04-01,feature_use,2023-04,2023-04-01,2023-02
u0033,2023-04-01,login,2023-04,2023-04-01,2023-02
u0033,2023-04-06,feature_use,2023-04,2023-04-06,2023-02
u0033,2023-04-30,invite_sent,2023-04,2023-04-30,2023-02
u0033,2023-05-04,login,2023-05,2023-05-04,2023-02
u0033,2023-05-09,login,2023-05,2023-05-09,2023-02
u0033,2023-05-16,login,2023-05,2023-05-16,2023-02
u0033,2023-05-24,login,2023-05,2023-05-24,2023-02
u0033,2023-07-11,feature_use,2023-07,2023-07-11,2023-02
u0033,2023-07-25,churned,2023-07,2023-07-25,2023-02
u0033,2023-08-04,support_ticket,2023-08,2023-08-04,2023-02
u0033,2023-08-07,login,2023-08,2023-08-07,2023-02
u0033,2023-08-09,feature_use,2023-08,2023-08-09,2023-02
u0033,2023-08-11,churned,2023-08,2023-08-11,2023-02
u0033,2023-08-28,feature_use,2023-08,2023-08-28,2023-02
u0033,2023-09-02,login,2023-09,2023-09-02,2023-02
u0033,2023-09-05,login,2023-09,2023-09-05,2023-02
u0033,2023-09-21,feature_use,2023-09,2023-09-21,2023-02
u0033,2023-09-29,churned,2023-09,2023-09-29,2023-02
u0033,2023-10-11,feature_use,2023-10,2023-10-11,2023-02
u0033,2023-10-18,feature_use,2023-10,2023-10-18,2023-02
u0033,2023-11-12,feature_use,2023-11,2023-11-12,2023-02
u0033,2023-11-13,login,2023-11,2023-11-13,2023-02
u0034,2023-04-03,signup,2023-04,2023-04-03,2023-04
u0034,2023-04-16,feature_use,2023-04,2023-04-16,2023-04
u0034,2023-04-17,upgrade,2023-04,2023-04-17,2023-04
u0034,2023-04-21,login,2023-04,2023-04-21,2023-04
u0034,2023-04-24,login,2023-04,2023-04-24,2023-04
u0034,2023-04-24,support_ticket,2023-04,2023-04-24,2023-04
u0034,2023-04-28,login,2023-04,2023-04-28,2023-04
u0034,2023-05-04,login,2023-05,2023-05-04,2023-04
u0034,2023-05-10,login,2023-05,2023-05-10,2023-04
u0034,2023-05-11,export,2023-05,2023-05-11,2023-04
u0034,2023-05-21,feature_use,2023-05,2023-05-21,2023-04
u0034,2023-05-26,login,2023-05,2023-05-26,2023-04
u0034,2023-05-30,feature_use,2023-05,2023-05-30,2023-04
u0034,2023-05-31,login,2023-05,2023-05-31,2023-04
u0034,2023-06-02,support_ticket,2023-06,2023-06-02,2023-04
u0034,2023-06-09,export,2023-06,2023-06-09,2023-04
u0034,2023-06-10,feature_use,2023-06,2023-06-10,2023-04
u0034,2023-06-12,export,2023-06,2023-06-12,2023-04
u0034,2023-06-16,churned,2023-06,2023-06-16,2023-04
u0034,2023-06-19,feature_use,2023-06,2023-06-19,2023-04
u0034,2023-06-25,feature_use,2023-06,2023-06-25,2023-04
u0034,2023-06-27,login,2023-06,2023-06-27,2023-04
u0034,2023-07-01,support_ticket,2023-07,2023-07-01,2023-04
u0034,2023-07-05,feature_use,2023-07,2023-07-05,2023-04
u0034,2023-07-05,login,2023-07,2023-07-05,2023-04
u0034,2023-07-09,support_ticket,2023-07,2023-07-09,2023-04
u0034,2023-07-11,feature_use,2023-07,2023-07-11,2023-04
u0034,2023-07-12,feature_use,2023-07,2023-07-12,2023-04
u0034,2023-07-15,feature_use,2023-07,2023-07-15,2023-04
u0034,2023-07-16,invite_sent,2023-07,2023-07-16,2023-04
u0034,2023-07-16,support_ticket,2023-07,2023-07-16,2023-04
u0034,2023-07-24,login,2023-07,2023-07-24,2023-04
u0034,2023-07-26,feature_use,2023-07,2023-07-26,2023-04
u0034,2023-07-28,export,2023-07,2023-07-28,2023-04
u0035,2023-03-24,signup,2023-03,2023-03-24,2023-03
u0035,2023-04-02,login,2023-04,2023-04-02,2023-03
u0035,2023-04-02,support_ticket,2023-04,2023-04-02,2023-03
u0035,2023-04-08,support_ticket,2023-04,2023-04-08,2023-03
u0035,2023-04-14,invite_sent,2023-04,2023-04-14,2023-03
u0035,2023-04-15,support_ticket,2023-04,2023-04-15,2023-03
u0035,2023-04-16,invite_sent,2023-04,2023-04-16,2023-03
u0035,2023-04-17,login,2023-04,2023-04-17,2023-03
u0035,2023-04-18,churned,2023-04,2023-04-18,2023-03
u0035,2023-04-20,login,2023-04,2023-04-20,2023-03
u0035,2023-04-21,login,2023-04,2023-04-21,2023-03
u0035,2023-04-24,upgrade,2023-04,2023-04-24,2023-03
u0035,2023-04-26,feature_use,2023-04,2023-04-26,2023-03
u0036,2023-08-29,signup,2023-08,2023-08-29,2023-08
u0036,2023-08-30,login,2023-08,2023-08-30,2023-08
u0036,2023-09-02,login,2023-09,2023-09-02,2023-08
u0036,2023-09-08,login,2023-09,2023-09-08,2023-08
u0036,2023-09-12,login,2023-09,2023-09-12,2023-08
u0036,2023-09-12,feature_use,2023-09,2023-09-12,2023-08
u0036,2023-09-18,feature_use,2023-09,2023-09-18,2023-08
u0036,2023-09-22,feature_use,2023-09,2023-09-22,2023-08
u0036,2023-09-25,login,2023-09,2023-09-25,2023-08
u0037,2023-02-26,signup,2023-02,2023-02-26,2023-02
u0037,2023-03-07,feature_use,2023-03,2023-03-07,2023-02
u0037,2023-03-07,login,2023-03,2023-03-07,2023-02
u0037,2023-03-17,support_ticket,2023-03,2023-03-17,2023-02
u0037,2023-03-21,feature_use,2023-03,2023-03-21,2023-02
u0037,2023-03-23,export,2023-03,2023-03-23,2023-02
u0037,2023-04-02,login,2023-04,2023-04-02,2023-02
u0037,2023-04-11,feature_use,2023-04,2023-04-11,2023-02
u0037,2023-04-21,support_ticket,2023-04,2023-04-21,2023-02
u0037,2023-05-07,login,2023-05,2023-05-07,2023-02
u0037,2023-05-27,export,2023-05,2023-05-27,2023-02
u0037,2023-06-02,feature_use,2023-06,2023-06-02,2023-02
u0037,2023-06-04,login,2023-06,2023-06-04,2023-02
u0037,2023-06-09,export,2023-06,2023-06-09,2023-02
u0037,2023-06-10,login,2023-06,2023-06-10,2023-02
u0037,2023-06-30,upgrade,2023-06,2023-06-30,2023-02
u0037,2023-07-26,feature_use,2023-07,2023-07-26,2023-02
u0037,2023-08-07,invite_sent,2023-08,2023-08-07,2023-02
u0037,2023-08-15,login,2023-08,2023-08-15,2023-02
u0037,2023-08-16,login,2023-08,2023-08-16,2023-02
u0037,2023-08-26,login,2023-08,2023-08-26,2023-02
u0037,2023-08-26,feature_use,2023-08,2023-08-26,2023-02
u0037,2023-08-30,login,2023-08,2023-08-30,2023-02
u0037,2023-09-03,feature_use,2023-09,2023-09-03,2023-02
u0037,2023-09-06,login,2023-09,2023-09-06,2023-02
u0037,2023-09-12,login,2023-09,2023-09-12,2023-02
u0037,2023-09-14,export,2023-09,2023-09-14,2023-02
u0037,2023-09-19,support_ticket,2023-09,2023-09-19,2023-02
u0037,2023-09-28,login,2023-09,2023-09-28,2023-02
u0037,2023-10-19,login,2023-10,2023-10-19,2023-02
u0037,2023-10-22,churned,2023-10,2023-10-22,2023-02
u0037,2023-10-30,feature_use,2023-10,2023-10-30,2023-02
u0037,2023-11-08,login,2023-11,2023-11-08,2023-02
u0037,2023-11-13,feature_use,2023-11,2023-11-13,2023-02
u0037,2023-11-17,feature_use,2023-11,2023-11-17,2023-02
u0037,2023-11-19,login,2023-11,2023-11-19,2023-02
u0037,2023-11-23,feature_use,2023-11,2023-11-23,2023-02
u0037,2023-12-02,feature_use,2023-12,2023-12-02,2023-02
u0038,2023-02-12,signup,2023-02,2023-02-12,2023-02
u0038,2023-02-16,upgrade,2023-02,2023-02-16,2023-02
u0038,2023-02-17,feature_use,2023-02,2023-02-17,2023-02
u0038,2023-02-18,upgrade,2023-02,2023-02-18,2023-02
u0038,2023-02-20,login,2023-02,2023-02-20,2023-02
u0038,2023-02-21,login,2023-02,2023-02-21,2023-02
u0038,2023-02-22,feature_use,2023-02,2023-02-22,2023-02
u0038,2023-02-28,login,2023-02,2023-02-28,2023-02
u0038,2023-03-03,export,2023-03,2023-03-03,2023-02
u0038,2023-03-05,invite_sent,2023-03,2023-03-05,2023-02
u0038,2023-03-08,feature_use,2023-03,2023-03-08,2023-02
u0038,2023-03-12,churned,2023-03,2023-03-12,2023-02
u0038,2023-03-16,churned,2023-03,2023-03-16,2023-02
u0038,2023-03-18,upgrade,2023-03,2023-03-18,2023-02
u0038,2023-03-21,upgrade,2023-03,2023-03-21,2023-02
u0038,2023-03-24,feature_use,2023-03,2023-03-24,2023-02
u0038,2023-03-25,feature_use,2023-03,2023-03-25,2023-02
u0038,2023-03-26,login,2023-03,2023-03-26,2023-02
u0038,2023-03-26,feature_use,2023-03,2023-03-26,2023-02
u0038,2023-03-30,feature_use,2023-03,2023-03-30,2023-02
u0038,2023-03-31,login,2023-03,2023-03-31,2023-02
u0038,2023-04-01,feature_use,2023-04,2023-04-01,2023-02
u0038,2023-04-05,login,2023-04,2023-04-05,2023-02
u0038,2023-04-08,login,2023-04,2023-04-08,2023-02
u0038,2023-04-09,login,2023-04,2023-04-09,2023-02
u0038,2023-04-10,login,2023-04,2023-04-10,2023-02
u0038,2023-04-11,invite_sent,2023-04,2023-04-11,2023-02
u0038,2023-04-16,login,2023-04,2023-04-16,2023-02
u0038,2023-04-17,feature_use,2023-04,2023-04-17,2023-02
u0038,2023-04-21,login,2023-04,2023-04-21,2023-02
u0039,2023-03-11,signup,2023-03,2023-03-11,2023-03
u0039,2023-03-25,login,2023-03,2023-03-25,2023-03
u0039,2023-04-14,feature_use,2023-04,2023-04-14,2023-03
u0039,2023-04-25,login,2023-04,2023-04-25,2023-03
u0039,2023-05-17,feature_use,2023-05,2023-05-17,2023-03
u0039,2023-05-31,upgrade,2023-05,2023-05-31,2023-03
u0039,2023-06-09,support_ticket,2023-06,2023-06-09,2023-03
u0039,2023-06-22,support_ticket,2023-06,2023-06-22,2023-03
u0039,2023-07-11,support_ticket,2023-07,2023-07-11,2023-03
u0039,2023-08-07,export,2023-08,2023-08-07,2023-03
u0039,2023-08-22,feature_use,2023-08,2023-08-22,2023-03
u0039,2023-09-16,feature_use,2023-09,2023-09-16,2023-03
u0039,2023-10-01,churned,2023-10,2023-10-01,2023-03
u0039,2023-10-25,churned,2023-10,2023-10-25,2023-03
u0039,2023-11-27,login,2023-11,2023-11-27,2023-03
u0040,2023-09-03,signup,2023-09,2023-09-03,2023-09
